Resource_ID,Title,Platform,Skill,Level,Format,Type,Cost,URL,Duration,Enrollments,Rating,Rating_Count,Release_Date,Last_Updated,Instructor,Has_Certificate,Has_Projects,Has_Community,Difficulty_Score,Completion_Rate,Prerequisites,Related_Skills
RES_0924,The Complete Project Management Bootcamp,Udemy,Project Management,Advanced,Tutorial Series,Free,0.0,https://www.udemy.com/courses/the-complete-project-management-bootcamp,22 days,18717,3.9,2269,2023-09-14,2024-08-19,Kyle Johnson,True,True,True,7,70,"Web Development, JavaScript, Digital Marketing","UI/UX Design, Game Development, DevOps"
RES_0925,Game Development Masterclass,FreeCodeCamp,Game Development,All Levels,Bootcamp,Freemium,12.69,https://www.freecodecamp.com/courses/game-development-masterclass,15 months,1063,3.0,155,2025-08-01,2025-08-05,Todd Jackson,True,True,False,8,41,"Machine Learning, Data Analysis, Artificial Intelligence","Cloud Computing, Web Development, Digital Marketing"
RES_0926,Data Analysis Masterclass,Pluralsight,Data Analysis,Beginner,Project-based,Paid,84.68,https://www.pluralsight.com/courses/data-analysis-masterclass,24 days,3333,3.5,966,2023-10-23,2024-12-29,Amy Schneider,True,True,True,2,45,None,"Blockchain, Digital Marketing"
RES_0927,DevOps Masterclass,LinkedIn Learning,DevOps,All Levels,Interactive,Paid,145.74,https://www.linkedinlearning.com/courses/devops-masterclass,1 days,1180,4.1,121,2024-09-14,2025-05-11,LinkedIn Learning,True,False,True,5,30,SQL,Data Analysis
RES_0928,Python Programming Specialization,Coursera,Python Programming,All Levels,Interactive,Subscription,41.03,https://www.coursera.com/courses/python-programming-specialization,13 months,16680,4.3,5001,2025-01-05,2025-03-18,Aaron Sullivan,True,True,False,3,62,Cybersecurity,
RES_0929,Web Development Masterclass,Codecademy,Web Development,All Levels,Bootcamp,Paid,165.88,https://www.codecademy.com/courses/web-development-masterclass,5 months,3402,3.5,653,2023-01-28,2023-07-24,Codecademy,False,False,False,8,35,"Python Programming, Game Development",UI/UX Design
RES_0930,Digital Marketing Masterclass,Khan Academy,Digital Marketing,All Levels,Text-based,Freemium,24.49,https://www.khanacademy.com/courses/digital-marketing-masterclass,2 hours,9876,3.3,2636,2022-10-01,2024-02-01,Amber Floyd,True,True,True,6,40,Blockchain,Mobile Development
RES_0931,The Complete Game Development Bootcamp,Udemy,Game Development,Advanced,Tutorial Series,Subscription,26.54,https://www.udemy.com/courses/the-complete-game-development-bootcamp,5 weeks,10835,4.7,1524,2025-07-14,2025-08-09,Jill Lewis,False,True,True,8,65,"Digital Marketing, Python Programming","Mobile Development, Cybersecurity, DevOps, UI/UX Design"
RES_0932,DevOps Masterclass,Codecademy,DevOps,All Levels,Project-based,Freemium,14.83,https://www.codecademy.com/courses/devops-masterclass,2 hours,1059,5.0,220,2024-11-11,2025-04-07,Codecademy,False,False,False,3,94,Cloud Computing,"Blockchain, Project Management"
RES_0933,UI/UX Design Masterclass,Codecademy,UI/UX Design,Beginner,Interactive,Freemium,14.07,https://www.codecademy.com/courses/ui/ux-design-masterclass,17 weeks,8305,4.1,2346,2025-03-30,2025-04-16,Robert Davis,True,True,True,2,82,None,"JavaScript, React, Data Science"
RES_0934,Python Programming Masterclass,FreeCodeCamp,Python Programming,Beginner,Text-based,Free,0.0,https://www.freecodecamp.com/courses/python-programming-masterclass,6 hours,9275,3.3,1056,2024-11-08,2024-11-12,FreeCodeCamp,True,True,True,2,71,None,"UI/UX Design, Cybersecurity"
RES_0935,The Complete Data Analysis Bootcamp,Udemy,Data Analysis,Beginner,Project-based,Paid,51.62,https://www.udemy.com/courses/the-complete-data-analysis-bootcamp,9 months,27764,3.5,2940,2025-07-03,2025-08-18,Taylor Lee,True,True,True,2,55,None,"Digital Marketing, Web Development"
RES_0936,Web Development Masterclass,LinkedIn Learning,Web Development,Intermediate,Video Course,Subscription,48.13,https://www.linkedinlearning.com/courses/web-development-masterclass,23 weeks,288,3.0,80,2022-11-05,2023-07-30,Jennifer Hanna,False,True,False,6,69,"Data Analysis, UI/UX Design","Cloud Computing, Project Management"
RES_0937,React Masterclass,Skillshare,React,Advanced,Project-based,Free,0.0,https://www.skillshare.com/courses/react-masterclass,4 hours,5554,4.8,1626,2024-04-23,2025-08-18,Timothy Small,False,False,False,9,92,DevOps,"Data Science, Game Development"
RES_0938,Web Development Masterclass,Skillshare,Web Development,All Levels,Project-based,Paid,41.0,https://www.skillshare.com/courses/web-development-masterclass,11 hours,2167,3.2,583,2023-01-24,2023-10-07,Skillshare,True,False,False,8,79,"Cybersecurity, Cloud Computing",DevOps
RES_0939,Project Management Masterclass,Codecademy,Project Management,All Levels,Bootcamp,Freemium,51.06,https://www.codecademy.com/courses/project-management-masterclass,28 weeks,4907,4.2,845,2022-12-25,2024-04-30,Codecademy,False,True,False,3,82,Blockchain,"Artificial Intelligence, UI/UX Design"
RES_0940,Cloud Computing Professional Certificate,edX,Cloud Computing,Intermediate,Text-based,Subscription,43.41,https://www.edx.com/courses/cloud-computing-professional-certificate,10 hours,5133,3.5,858,2023-04-15,2023-07-27,edX,True,False,True,7,62,"Data Science, JavaScript, Data Science","Python Programming, Cybersecurity"
RES_0941,DevOps Masterclass,Udacity,DevOps,Advanced,Tutorial Series,Free,0.0,https://www.udacity.com/courses/devops-masterclass,25 hours,1756,4.1,176,2022-11-15,2023-06-21,Jacob Hall,True,True,True,10,59,"React, Mobile Development","Blockchain, Blockchain, JavaScript"
RES_0942,Web Development Masterclass,FutureLearn,Web Development,Advanced,Bootcamp,Freemium,53.68,https://www.futurelearn.com/courses/web-development-masterclass,13 months,4354,4.3,575,2025-07-14,2025-07-30,FutureLearn,False,False,True,9,69,DevOps,JavaScript
RES_0943,Learn Python Programming - Full Course,YouTube,Python Programming,Beginner,Tutorial Series,Freemium,5.1,https://www.youtube.com/courses/learn-python-programming---full-course,20 months,1274,4.7,140,2024-04-17,2024-12-10,Ronald Washington,False,True,False,1,55,None,"Data Analysis, SQL"
RES_0944,The Complete Project Management Bootcamp,Udemy,Project Management,Beginner,Video Course,Free,0.0,https://www.udemy.com/courses/the-complete-project-management-bootcamp,26 weeks,3125,3.4,781,2025-07-24,2025-08-15,Robert Hicks,False,False,True,4,42,None,"Game Development, Digital Marketing, Data Analysis, Machine Learning"
RES_0945,Cybersecurity Masterclass,Udacity,Cybersecurity,Intermediate,Text-based,Free,0.0,https://www.udacity.com/courses/cybersecurity-masterclass,24 weeks,1714,3.0,212,2024-01-15,2024-05-01,Udacity,True,True,True,5,86,"React, Mobile Development","Machine Learning, Python Programming"
RES_0946,JavaScript Masterclass,FreeCodeCamp,JavaScript,All Levels,Bootcamp,Free,0.0,https://www.freecodecamp.com/courses/javascript-masterclass,16 days,7767,3.3,1634,2025-04-27,2025-05-22,Kevin Oliver,True,True,True,7,44,"Artificial Intelligence, Cloud Computing, Cloud Computing","Cybersecurity, DevOps"
RES_0947,Artificial Intelligence Masterclass,FreeCodeCamp,Artificial Intelligence,Beginner,Bootcamp,Paid,102.18,https://www.freecodecamp.com/courses/artificial-intelligence-masterclass,27 days,760,4.8,197,2023-02-16,2023-03-06,Andrew Spencer,False,False,True,1,76,None,"Project Management, Blockchain, Data Analysis"
RES_0948,JavaScript Specialization,Coursera,JavaScript,Advanced,Tutorial Series,Subscription,21.8,https://www.coursera.com/courses/javascript-specialization,25 days,14977,4.7,4473,2023-06-03,2025-02-12,Jennifer Hayden,False,True,True,10,75,"DevOps, Cybersecurity","Python Programming, Project Management, Data Science"
RES_0949,The Complete Digital Marketing Bootcamp,Udemy,Digital Marketing,Beginner,Interactive,Subscription,39.39,https://www.udemy.com/courses/the-complete-digital-marketing-bootcamp,29 days,6861,4.2,1219,2023-10-31,2025-06-26,Udemy,False,False,False,1,91,None,SQL
RES_0950,Learn Data Science - Full Course,YouTube,Data Science,Beginner,Tutorial Series,Subscription,46.25,https://www.youtube.com/courses/learn-data-science---full-course,6 weeks,14885,4.2,2360,2025-01-02,2025-03-16,Jared Ortega,True,True,False,1,58,None,Python Programming
RES_0951,Machine Learning Masterclass,Pluralsight,Machine Learning,All Levels,Bootcamp,Free,0.0,https://www.pluralsight.com/courses/machine-learning-masterclass,27 hours,5283,4.3,913,2024-05-09,2025-07-29,Christina Castro,True,True,True,8,79,"UI/UX Design, Cybersecurity, React",Mobile Development
RES_0952,Game Development Masterclass,Pluralsight,Game Development,Beginner,Video Course,Free,0.0,https://www.pluralsight.com/courses/game-development-masterclass,11 hours,2041,3.4,534,2024-02-02,2024-03-29,Matthew Garcia,False,True,False,4,45,None,"Artificial Intelligence, React"
RES_0953,Mobile Development Masterclass,LinkedIn Learning,Mobile Development,Beginner,Interactive,Free,0.0,https://www.linkedinlearning.com/courses/mobile-development-masterclass,29 months,8172,4.8,978,2023-10-16,2025-05-13,Michelle Kennedy,True,False,True,3,63,None,"Cybersecurity, Data Analysis"
RES_0954,Project Management Masterclass,Udacity,Project Management,Intermediate,Interactive,Freemium,1.89,https://www.udacity.com/courses/project-management-masterclass,10 weeks,7229,3.8,1361,2023-07-25,2024-11-08,Dustin Perez,True,True,True,4,88,Data Analysis,"Machine Learning, Data Science, Cybersecurity, DevOps"
RES_0955,Artificial Intelligence Masterclass,Udacity,Artificial Intelligence,Intermediate,Project-based,Free,0.0,https://www.udacity.com/courses/artificial-intelligence-masterclass,7 hours,8073,3.8,1286,2023-11-08,2024-10-11,Udacity,True,False,False,4,68,"Mobile Development, Project Management, JavaScript",Data Analysis
RES_0956,Cybersecurity Masterclass,Pluralsight,Cybersecurity,All Levels,Interactive,Freemium,18.59,https://www.pluralsight.com/courses/cybersecurity-masterclass,17 weeks,848,4.0,200,2023-02-14,2024-06-21,Sarah Perry,True,True,False,4,91,SQL,Game Development
RES_0957,Digital Marketing Masterclass,FreeCodeCamp,Digital Marketing,Intermediate,Text-based,Paid,51.4,https://www.freecodecamp.com/courses/digital-marketing-masterclass,17 months,8356,3.1,1699,2022-12-21,2023-12-09,James Riddle,False,True,False,7,59,Data Analysis,"Data Science, React, DevOps"
RES_0958,Data Science Specialization,Coursera,Data Science,Beginner,Tutorial Series,Paid,100.11,https://www.coursera.com/courses/data-science-specialization,19 months,49641,3.3,8084,2025-03-02,2025-05-30,Sarah Rodgers,True,False,False,3,82,None,"Data Analysis, Artificial Intelligence, Blockchain, Project Management"
RES_0959,Mobile Development Masterclass,FreeCodeCamp,Mobile Development,Advanced,Text-based,Paid,92.9,https://www.freecodecamp.com/courses/mobile-development-masterclass,3 hours,4052,4.5,1083,2022-09-06,2024-03-08,Helen Herrera,True,True,True,10,56,Data Analysis,"JavaScript, Cloud Computing"
RES_0960,Machine Learning Masterclass,FreeCodeCamp,Machine Learning,Beginner,Video Course,Freemium,83.01,https://www.freecodecamp.com/courses/machine-learning-masterclass,21 months,7078,3.2,1580,2024-12-16,2024-12-17,David Matthews,True,True,True,3,44,None,"DevOps, Game Development, Cybersecurity"
RES_0961,Game Development Masterclass,Codecademy,Game Development,Intermediate,Video Course,Subscription,21.15,https://www.codecademy.com/courses/game-development-masterclass,4 months,9579,4.2,2388,2025-08-04,2025-08-15,Dr. Stephanie Lee,False,True,False,4,42,"JavaScript, Cybersecurity","Artificial Intelligence, Web Development, Data Analysis"
RES_0962,Game Development Masterclass,Skillshare,Game Development,Beginner,Video Course,Freemium,46.46,https://www.skillshare.com/courses/game-development-masterclass,29 hours,3639,3.5,862,2025-03-09,2025-05-11,Skillshare,True,False,False,1,67,None,"SQL, JavaScript"
RES_0963,Project Management Masterclass,Skillshare,Project Management,Intermediate,Text-based,Subscription,28.19,https://www.skillshare.com/courses/project-management-masterclass,8 hours,7318,3.8,739,2024-09-27,2024-11-06,Ms. Olivia Patterson,True,False,False,5,34,"Cybersecurity, Mobile Development, DevOps",JavaScript
RES_0964,Game Development Masterclass,LinkedIn Learning,Game Development,Advanced,Video Course,Paid,150.25,https://www.linkedinlearning.com/courses/game-development-masterclass,8 days,7669,3.6,2028,2024-10-01,2024-12-12,Jennifer Hayes,False,True,False,8,74,"Data Analysis, UI/UX Design, Digital Marketing",Cloud Computing
RES_0965,Digital Marketing Masterclass,Skillshare,Digital Marketing,All Levels,Project-based,Subscription,43.84,https://www.skillshare.com/courses/digital-marketing-masterclass,15 days,9159,3.7,1990,2023-12-07,2024-08-22,Skillshare,True,True,False,3,87,"Python Programming, Blockchain, Game Development","UI/UX Design, Artificial Intelligence"
RES_0966,Digital Marketing Masterclass,LinkedIn Learning,Digital Marketing,Beginner,Interactive,Free,0.0,https://www.linkedinlearning.com/courses/digital-marketing-masterclass,18 hours,1792,4.4,474,2024-09-03,2024-10-21,Deanna Santana,True,True,True,3,60,None,DevOps
RES_0967,Game Development Masterclass,Pluralsight,Game Development,Beginner,Bootcamp,Paid,42.94,https://www.pluralsight.com/courses/game-development-masterclass,6 weeks,3252,3.6,425,2024-04-01,2025-05-08,David Mack,False,True,True,3,72,None,"Data Analysis, Machine Learning, React"
RES_0968,UI/UX Design Masterclass,LinkedIn Learning,UI/UX Design,Advanced,Tutorial Series,Free,0.0,https://www.linkedinlearning.com/courses/ui/ux-design-masterclass,8 months,9617,4.1,1332,2022-10-23,2024-01-16,Bruce Williams,True,True,False,8,67,Cybersecurity,"Digital Marketing, Cloud Computing"
RES_0969,Game Development Specialization,Coursera,Game Development,Beginner,Text-based,Paid,33.27,https://www.coursera.com/courses/game-development-specialization,27 weeks,18709,4.0,3340,2025-02-16,2025-07-11,Coursera,True,False,False,2,37,None,Cloud Computing
RES_0970,Learn Artificial Intelligence - Full Course,YouTube,Artificial Intelligence,All Levels,Interactive,Free,0.0,https://www.youtube.com/courses/learn-artificial-intelligence---full-course,16 months,21249,4.3,5809,2023-07-21,2024-11-10,Laura Hayes,False,True,False,8,41,"SQL, Project Management, Mobile Development",Cloud Computing
RES_0971,Cybersecurity Professional Certificate,edX,Cybersecurity,All Levels,Video Course,Paid,28.98,https://www.edx.com/courses/cybersecurity-professional-certificate,12 days,6666,4.9,1344,2024-12-01,2025-01-17,edX,True,True,False,6,62,"Machine Learning, Cloud Computing",Digital Marketing
RES_0972,The Complete Project Management Bootcamp,Udemy,Project Management,Intermediate,Video Course,Free,0.0,https://www.udemy.com/courses/the-complete-project-management-bootcamp,19 days,44243,4.5,5361,2022-08-25,2024-02-18,Derek Kelley,True,True,True,6,59,"Data Science, Python Programming","Machine Learning, DevOps, SQL"
RES_0973,Cloud Computing Masterclass,FutureLearn,Cloud Computing,Beginner,Bootcamp,Free,0.0,https://www.futurelearn.com/courses/cloud-computing-masterclass,10 days,908,3.4,200,2022-09-26,2023-03-01,Cassandra Pearson,True,True,True,2,77,None,Web Development
RES_0974,Game Development Masterclass,Khan Academy,Game Development,Intermediate,Tutorial Series,Subscription,36.99,https://www.khanacademy.com/courses/game-development-masterclass,22 weeks,8942,3.1,1758,2025-01-08,2025-03-23,Brandon Reid,False,True,False,4,85,"Cybersecurity, SQL","React, JavaScript"
RES_0975,Game Development Masterclass,Codecademy,Game Development,All Levels,Text-based,Free,0.0,https://www.codecademy.com/courses/game-development-masterclass,12 hours,2818,3.5,779,2023-09-24,2024-04-30,Codecademy,False,False,True,5,94,"Blockchain, Blockchain",JavaScript
RES_0976,Digital Marketing Masterclass,LinkedIn Learning,Digital Marketing,All Levels,Interactive,Freemium,78.85,https://www.linkedinlearning.com/courses/digital-marketing-masterclass,1 weeks,6619,4.2,1803,2022-12-07,2025-04-15,Matthew Watkins,False,True,False,8,70,"Data Science, Web Development, Cybersecurity","Game Development, JavaScript"
RES_0977,JavaScript Professional Certificate,edX,JavaScript,Advanced,Video Course,Free,0.0,https://www.edx.com/courses/javascript-professional-certificate,18 days,5878,3.1,809,2023-05-13,2025-03-02,edX,False,True,False,9,53,"Python Programming, Web Development","React, DevOps"
RES_0978,The Complete UI/UX Design Bootcamp,Udemy,UI/UX Design,Intermediate,Bootcamp,Free,0.0,https://www.udemy.com/courses/the-complete-ui/ux-design-bootcamp,26 hours,40681,4.0,4070,2023-04-18,2024-07-14,Linda Scott,False,True,True,6,36,"Data Science, Digital Marketing, SQL","Web Development, Artificial Intelligence"
RES_0979,Data Analysis Masterclass,Pluralsight,Data Analysis,Beginner,Tutorial Series,Paid,126.76,https://www.pluralsight.com/courses/data-analysis-masterclass,2 hours,9519,4.2,1519,2024-05-28,2025-04-18,Christina Oliver,True,True,True,4,41,None,React
